name,id,nametype,recclass,mass (g),fall,year,reclat,reclong
Meteorite_2877,3877,Valid,L5,2987.8067046858587,Found,1986-07-06,16.25697656981677,-151.51581825237665
Meteorite_2878,3878,Valid,H5,399.10152406168874,Found,2009-10-06,-37.003841946525405,161.76051889647738
Meteorite_2879,3879,Valid,L5,99.67748656312175,Found,1966-11-30,-77.62926962220683,12.807865445980724
Meteorite_2880,3880,Valid,OC,5759.999827954147,Found,1973-02-07,-18.143906858711162,28.71292504459055
Meteorite_2881,3881,Valid,OC,311.7629302994307,Found,1960-10-01,-56.37862399382359,41.40752005097053
Meteorite_2882,3882,Valid,H6,,Found,1992-02-08,-56.79482215202567,140.77725369341584
Meteorite_2883,3883,Valid,L5,180.97142242339206,Found,1978-03-03,4.065996785173368,-158.30796796316727
Meteorite_2884,3884,Valid,H5,1314.3606461242175,Found,1977-10-20,31.16180485759564,141.5835964269118
Meteorite_2885,3885,Valid,L6,743.2819767336659,Found,1958-02-07,,
Meteorite_2886,3886,Valid,H5,3958.4103688685204,Fell,2000-12-15,14.097851755650154,-151.93791014531493
Meteorite_2887,3887,Valid,EH4,804.8172397949534,Found,1953-10-25,-45.683704179277065,56.615706767279306
Meteorite_2888,3888,Valid,OC,25.333348505919183,Fell,2000-05-25,31.19365098354288,171.71123193240612
Meteorite_2889,3889,Valid,LL5,926.033008172995,Found,1985-08-30,55.83885051642599,-159.39285612962547
Meteorite_2890,3890,Valid,LL5,157.0240029286305,Found,1966-08-09,55.2624544198591,-26.596145506548254
Meteorite_2891,3891,Valid,OC,1602.1689717226716,Found,2015-07-25,,
Meteorite_2892,3892,Valid,EH4,1941.8955936066973,Found,1968-03-06,12.108541297957984,-89.23717292274357
Meteorite_2893,3893,Valid,LL5,657.9605912353732,Found,1956-10-14,52.86513309072845,173.8339736950685
Meteorite_2894,3894,Valid,OC,1528.878985958106,Fell,2015-01-18,-79.0541529335141,50.74675725737788
Meteorite_2895,3895,Valid,LL5,156.78333361635632,Found,1971-09-17,,
Meteorite_2896,3896,Valid,OC,677.4277537523324,Found,2007-01-25,60.57395708840022,-30.320034490183104
Meteorite_2897,3897,Valid,H6,500.78332468424867,Found,2012-07-11,-22.975740377725245,-52.575880627865615
Meteorite_2898,3898,Valid,L6,944.9921734161275,Fell,1975-02-12,-8.026539483368381,19.1368421571932
Meteorite_2899,3899,Valid,L6,45.49664201604063,Found,1981-04-03,35.771052340682985,-23.29976065440971
Meteorite_2900,3900,Valid,H5,1394.8219710450667,Found,1973-01-18,-77.78075186417422,77.38129984924603
Meteorite_2901,3901,Valid,EH4,82.4356320322871,Found,1998-04-29,-20.58552712428741,-84.30548752375391
Meteorite_2902,3902,Valid,OC,1068.485252358918,Found,1955-08-20,-36.77206135970719,-18.147228806736138
Meteorite_2903,3903,Valid,L5,18.629685512170113,Fell,2016-10-01,-86.94103507431646,142.2477890258615
Meteorite_2904,3904,Valid,H5,,Found,1987-07-09,-54.72492097801319,92.19884412359858
Meteorite_2905,3905,Valid,H5,192.007874332928,Found,1989-05-19,-18.74095819400712,-119.49474059355802
Meteorite_2906,3906,Relict,OC,724.6326381230705,Found,1988-02-26,-54.46283248789724,139.2713385809751
Meteorite_2907,3907,Valid,OC,303.12456802182413,Fell,1978-08-05,18.43169727502017,32.0459725602677
Meteorite_2908,3908,Valid,H5,1282.4649444159263,Found,1958-01-20,-9.24253067946438,64.54338597809394
Meteorite_2909,3909,Valid,H5,387.6513693839863,Found,1950-06-06,-82.89336694079074,-74.06763629426422
Meteorite_2910,3910,Valid,L6,1289.5640759184246,Found,2014-01-07,-40.49275242374695,-21.044065091163304
Meteorite_2911,3911,Valid,L5,335.29262220961107,Found,1983-07-22,-86.49418133174147,110.45249240625037
Meteorite_2912,3912,Valid,H5,1396.2359793914836,Fell,1996-12-09,-25.535667618994324,-60.95656124525445
Meteorite_2913,3913,Relict,L6,31.08362542075411,Found,1974-07-19,-43.360196805749965,-120.57781841633042
Meteorite_2914,3914,Valid,H5,333.1137521724266,Found,2012-05-26,33.87362079032309,-43.810231325947
Meteorite_2915,3915,Valid,LL5,690.4179212592915,Found,2013-04-15,-34.666753392624194,-155.0812797326203
Meteorite_2916,3916,Valid,H5,46.10632989244789,Found,1997-06-24,-22.471440374814478,78.42832505457562
Meteorite_2917,3917,Valid,OC,205.83675829155987,Found,1990-07-15,,
Meteorite_2918,3918,Valid,EH4,2726.269900999682,Found,1995-07-21,-3.43481833644249,-77.3546734580959
Meteorite_2919,3919,Valid,EH4,3765.081039493782,Found,2016-06-12,10.161788147251187,137.18916199940116
Meteorite_2920,3920,Valid,H5,1346.112369337168,Found,1999-02-26,61.442399474540736,14.579156864437579
Meteorite_2921,3921,Valid,H6,290.61978412689393,Found,2015-05-17,-52.760105017673695,-64.31816138526877
Meteorite_2922,3922,Valid,LL5,301.80458796278845,Found,1970-07-20,88.05339513496625,17.160080405358883
Meteorite_2923,3923,Valid,L5,1037.8663315168394,Found,2013-09-14,72.01891653127092,-101.42004253251982
Meteorite_2924,3924,Valid,H5,125.10937654464065,Found,1983-12-19,-38.42049085180902,-170.93767330598035
Meteorite_2925,3925,Valid,L5,2962.478953588848,Found,1985-02-23,70.7289151717008,37.343692426969085
Meteorite_2926,3926,Valid,LL5,254.65085877904704,Found,2008-07-25,45.71210849342643,77.08533580250253
Meteorite_2927,3927,Relict,H5,7917.328168459016,Fell,1974-08-22,77.53616495318732,136.7214355605526
Meteorite_2928,3928,Valid,H6,,Found,2010-08-26,34.404333862634246,97.8780099833005
Meteorite_2929,3929,Valid,L6,1475.9127216729057,Fell,2008-04-26,31.405928937148545,153.6039721783854
Meteorite_2930,3930,Valid,H6,2.186483118566625,Found,1977-04-22,-89.37640636244436,174.94325119543328
Meteorite_2931,3931,Valid,OC,2195.943041618791,Found,2020-08-18,,
Meteorite_2932,3932,Valid,H6,314.7135459129115,Found,2015-07-04,-53.95165088788386,132.45238829892025
Meteorite_2933,3933,Valid,L6,1102.4297997442095,Fell,1982-06-17,-31.665337349578678,62.543341162146504
Meteorite_2934,3934,Valid,OC,1641.7301431767798,Found,2013-03-22,86.18681411934148,-118.46239516502311
Meteorite_2935,3935,Valid,L6,179.3034046715135,Found,2003-08-15,-74.60964759128821,-114.58712652397742
Meteorite_2936,3936,Valid,EH4,584.3097826610539,Found,1967-12-15,40.04756468168267,-140.30659572650526
Meteorite_2937,3937,Valid,L6,680.8944342845724,Found,2015-07-10,-58.86992846324282,159.47089919766847
Meteorite_2938,3938,Relict,H5,374.1400976076228,Fell,1974-11-02,-88.6677588906933,62.19061122217687
Meteorite_2939,3939,Valid,L5,657.3087766035769,Found,1963-12-07,0.2553675926220791,104.36751016758888
Meteorite_2940,3940,Valid,EH4,382.05965182426974,Found,1994-11-10,-60.98124622325524,-60.78335874322889
Meteorite_2941,3941,Valid,EH4,,Found,1995-04-25,83.78392607668388,-14.248184372367177
Meteorite_2942,3942,Valid,L5,1106.6379443666606,Found,1955-08-26,-53.33458732032669,-165.67936853879058
Meteorite_2943,3943,Valid,EH4,1001.2857838458235,Found,1972-09-25,-55.43365067372378,140.04266415663506
Meteorite_2944,3944,Valid,L6,264.31160283747744,Found,1981-11-05,-84.20995356104913,127.08123458817892
Meteorite_2945,3945,Valid,H6,2277.725516737269,Found,1953-01-30,-30.632465037795967,102.5320805511459
Meteorite_2946,3946,Valid,LL5,1986.2320808150178,Found,1957-03-26,-85.65989851278016,-159.01125563477106
Meteorite_2947,3947,Valid,L6,711.4808329757337,Found,1998-10-09,-0.20040565623713746,-117.27009519212386
Meteorite_2948,3948,Valid,OC,567.8383000422041,Found,2011-07-25,1.0099157089335762,-59.69856320839389
Meteorite_2949,3949,Valid,OC,472.97761994995165,Found,1978-01-09,-80.41620832848253,-85.29743687699818
Meteorite_2950,3950,Valid,H6,1228.4974864610826,Found,1985-01-11,-46.78879014226508,121.84554187118471
Meteorite_2951,3951,Valid,H6,,Found,1999-05-02,59.77916732598331,-109.85912704777682
Meteorite_2952,3952,Valid,EH4,218.38067053250094,Found,1974-04-07,-6.7419408734340465,11.564807522030833
Meteorite_2953,3953,Valid,H5,1113.0906906193109,Found,1958-07-09,-11.770192514561103,25.697195214952416
Meteorite_2954,3954,Valid,H5,290.92892992942814,Found,1954-08-18,35.77985052512368,-26.99573502148658
Meteorite_2955,3955,Valid,EH4,18.732703123228763,Found,2015-12-25,,
Meteorite_2956,3956,Valid,EH4,1201.3385355186367,Found,1993-02-04,47.153268143223556,165.70594471720733
Meteorite_2957,3957,Valid,L5,,Found,1991-04-30,59.48681851551498,-31.176272783151916
Meteorite_2958,3958,Valid,L5,529.0053147723884,Found,1993-06-19,-48.19488364757349,81.83159839319933
Meteorite_2959,3959,Valid,LL5,745.8858472465562,Found,2013-01-14,-78.05149068971681,-113.7432644437576
Meteorite_2960,3960,Valid,LL5,2940.6607680130487,Fell,2005-09-10,-21.552321849602237,116.21202067304216
Meteorite_2961,3961,Valid,LL5,,Found,1975-01-26,63.917623912167414,-102.27894363587997
Meteorite_2962,3962,Valid,LL5,1072.6052291316084,Fell,1995-08-17,-75.95484042859776,63.11038448628943
Meteorite_2963,3963,Relict,H6,66.04506441663543,Found,1962-03-05,13.671683784531027,2.3385605301078556
Meteorite_2964,3964,Valid,H6,,Found,1977-10-24,36.1949308454508,-127.23942924668647
Meteorite_2965,3965,Valid,L5,358.03626498960904,Fell,1957-09-09,-3.3467016091865105,-171.01828938381217
Meteorite_2966,3966,Valid,H5,775.1803903633825,Found,1964-10-16,-44.06842015081055,155.06937553745007
Meteorite_2967,3967,Valid,EH4,1498.7506410883975,Found,1955-05-19,-31.26429327179467,-134.75141511676566
Meteorite_2968,3968,Valid,OC,387.4889681021487,Found,1997-02-09,-77.1026223629545,73.78251432728933
Meteorite_2969,3969,Valid,H5,440.6505654154676,Found,1976-05-13,-37.33496147903759,54.96658522091428
Meteorite_2970,3970,Valid,L6,295.91706736917223,Found,1955-08-24,-82.01195863897063,-56.98078471853046
Meteorite_2971,3971,Valid,H6,293.8468078394318,Found,2009-01-10,40.73849966411433,-113.26215616029774
Meteorite_2972,3972,Valid,LL5,2973.263515208571,Found,1960-08-01,71.63915013210354,-115.80183019605067
Meteorite_2973,3973,Valid,LL5,1009.111257393229,Found,1961-10-04,24.03236312164674,30.718027098086054
Meteorite_2974,3974,Valid,L6,169.48578120755914,Found,1988-10-19,28.20658012797361,16.891666064656363
Meteorite_2975,3975,Valid,H5,1281.0287310668966,Found,1985-07-01,-5.014379314730476,135.33660732608354
Meteorite_2976,3976,Valid,LL5,1280.21022343575,Found,1983-06-25,-61.91343914308055,50.40110822829706
Meteorite_2977,3977,Valid,H5,1098.0230504641577,Found,1992-11-07,-88.60947457439346,114.93899138898888
Meteorite_2978,3978,Valid,EH4,,Found,1995-01-26,-28.084320430097208,-168.33129751706085
Meteorite_2979,3979,Relict,L6,524.2342581705062,Found,1955-11-30,45.267940326772106,61.55753293029426
Meteorite_2980,3980,Valid,OC,112.89586913917813,Found,1985-02-08,82.87768427680467,-95.86489016533645
Meteorite_2981,3981,Valid,H5,1696.197525257914,Fell,1958-09-23,-12.404713366458168,-88.97797441234434
Meteorite_2982,3982,Valid,EH4,1064.7099522087021,Found,2020-06-23,-24.22961777996406,79.40755047216277
Meteorite_2983,3983,Valid,H5,707.6598553657959,Found,1969-07-15,-9.72746886035138,105.63586517697871
Meteorite_2984,3984,Valid,H5,420.0948170924796,Found,1986-12-26,-13.000518755245238,-46.17522895012104
Meteorite_2985,3985,Relict,LL5,203.64669930962972,Found,1952-02-29,22.6583699397561,104.42765407259026
Meteorite_2986,3986,Valid,L5,112.5502878300209,Fell,1999-02-20,42.146531477656794,-20.25191687315197
Meteorite_2987,3987,Valid,H6,3481.5598854142427,Fell,1953-08-15,51.29244418582442,128.75232541333708
Meteorite_2988,3988,Valid,H5,222.7044501782544,Found,1986-08-27,26.92886569825461,-171.03464201570665
Meteorite_2989,3989,Valid,H5,61.742036783539334,Found,1968-04-09,-11.209687418275578,-149.94177450665376
Meteorite_2990,3990,Valid,H5,3261.438191877648,Found,1998-12-21,,
Meteorite_2991,3991,Valid,L5,796.1809415627583,Found,1969-06-26,37.983545346827924,44.67226601891963
Meteorite_2992,3992,Valid,EH4,1592.8597673698791,Found,1999-05-27,-13.201552647688047,21.2472913087866
Meteorite_2993,3993,Valid,OC,,Found,1976-01-12,-9.61528012280921,41.032370641886416
Meteorite_2994,3994,Valid,OC,836.8925183338629,Found,1958-05-21,57.23655298722278,154.86862587197425
Meteorite_2995,3995,Valid,L6,507.846672115014,Found,2017-08-17,-10.702640209961217,55.99333131770382
Meteorite_2996,3996,Valid,LL5,1478.2536724993302,Found,2003-03-30,2.929252100236411,53.09140199754094
Meteorite_2997,3997,Valid,L5,39.18338531459467,Fell,2018-09-15,-37.520587454467666,93.40951669424197
Meteorite_2998,3998,Valid,EH4,513.6472149825254,Found,2000-07-11,61.004670099353746,131.9834540303376
Meteorite_2999,3999,Valid,H5,1604.8157087263924,Found,2006-07-07,4.011386454597599,-85.71150783419222
Meteorite_3000,4000,Valid,EH4,739.6043240802967,Found,1979-10-04,9.456468910097016,42.029589323989455
Meteorite_3001,4001,Valid,L5,798.5937910318324,Found,1956-12-28,68.52157248841178,30.230986878891088
Meteorite_3002,4002,Valid,L5,102.21511425228985,Found,1997-09-19,75.69310821249772,-131.4541866605967
Meteorite_3003,4003,Valid,L5,141.94446187719805,Fell,1977-04-28,58.3548833999736,7.314110607856321
Meteorite_3004,4004,Valid,L6,1130.1017339824741,Fell,1966-04-24,-78.23332566408449,-154.96181469343247
Meteorite_3005,4005,Valid,H6,1124.0735601425474,Found,1982-02-09,-10.168361679579391,-113.41454853515773
Meteorite_3006,4006,Valid,LL5,,Found,1962-07-15,-28.20043095256343,148.66670949054497
Meteorite_3007,4007,Valid,L6,1244.6315762842128,Found,1965-05-23,-51.56733936075863,-137.07245464475636
Meteorite_3008,4008,Valid,L6,679.7246588699317,Found,1955-05-21,73.61169765224147,28.409867944846013
Meteorite_3009,4009,Valid,H6,1947.2057527222673,Found,1978-11-18,70.21241249661068,-63.5469494424935
Meteorite_3010,4010,Valid,L6,110.34289134333707,Found,2008-06-18,-6.246381009014897,19.912784661580503
Meteorite_3011,4011,Valid,L5,596.5574940304099,Found,1987-12-17,-65.77904687888457,-95.40952471713489
Meteorite_3012,4012,Valid,L5,338.42690103219644,Fell,2001-01-07,-87.59418834027827,-20.02339631604235
Meteorite_3013,4013,Valid,EH4,110.52695757310369,Fell,1981-12-23,-11.075925498332623,132.2400359333738
Meteorite_3014,4014,Valid,H5,1441.8158859742705,Found,1991-01-01,-82.80807325676224,-44.56188798503172
Meteorite_3015,4015,Valid,L6,,Found,2017-09-03,19.720069545556825,-52.90886231966316
Meteorite_3016,4016,Valid,H5,813.6635681909399,Found,1988-10-15,19.51359675841242,-19.3974914629205
Meteorite_3017,4017,Valid,LL5,529.7624454276223,Found,2020-01-13,71.8091006251407,-143.8225760720465
Meteorite_3018,4018,Valid,OC,616.810837475048,Found,1955-07-08,-55.79115690791581,-40.555071148300215
Meteorite_3019,4019,Valid,L5,123.31788522910487,Found,1962-08-30,-23.149036365562083,-177.5159097738604
Meteorite_3020,4020,Valid,EH4,1117.5438377812209,Found,2004-09-26,64.71816998117018,1.2229722536226575
Meteorite_3021,4021,Valid,LL5,566.4217755234644,Fell,2013-04-03,-4.626629551779303,125.25878849451459
Meteorite_3022,4022,Valid,EH4,1696.9998398374364,Fell,2019-12-09,-79.24980798505004,18.746317421147467
Meteorite_3023,4023,Valid,OC,218.51328772763168,Found,2005-08-09,-70.05889591280486,38.78106415416701
Meteorite_3024,4024,Valid,OC,229.48246662706066,Found,1966-01-25,56.42182288412121,-168.9971863464841
Meteorite_3025,4025,Valid,H6,1037.7794199173381,Fell,1990-01-17,43.86553740513233,129.42539284178707
Meteorite_3026,4026,Valid,L5,1870.824906668821,Fell,1952-03-15,67.65867309002255,-41.39872099190691
Meteorite_3027,4027,Valid,LL5,,Found,1998-07-06,-68.60499013635413,170.9469650184144
Meteorite_3028,4028,Valid,H6,1298.1145190728864,Found,1951-10-30,46.87501388337495,-136.63246696910642
Meteorite_3029,4029,Valid,OC,7308.11567794461,Found,1951-01-20,27.918785692474046,160.08187852268554
Meteorite_3030,4030,Valid,LL5,4632.093356639609,Fell,1980-12-25,-48.1872165946123,48.34472628107628
Meteorite_3031,4031,Valid,EH4,1363.8944931895905,Found,2003-10-08,85.30278940001,-161.15749189538613
Meteorite_3032,4032,Valid,H6,1345.484487037563,Found,1959-06-03,12.663867447221591,169.81166802122323
Meteorite_3033,4033,Valid,H6,284.5122844738803,Found,2002-05-20,73.23803557148435,-175.00569546770492
Meteorite_3034,4034,Valid,L5,1792.9980251845625,Found,1994-11-22,,
Meteorite_3035,4035,Valid,H5,519.3655302646986,Found,1971-02-26,-30.03741710592991,140.23078141971405
Meteorite_3036,4036,Valid,EH4,3270.008865434519,Found,1980-08-30,6.472235157626386,-116.70784047714335
Meteorite_3037,4037,Relict,EH4,84.93464983401506,Found,1964-10-17,-12.353706107159098,-56.39141134878895
Meteorite_3038,4038,Valid,H6,572.4180336170139,Found,2015-04-08,37.633962646813615,22.042562593989658
Meteorite_3039,4039,Valid,H6,811.5715190949406,Found,1966-11-04,15.847560817816984,64.7313429041867
Meteorite_3040,4040,Valid,L5,519.4564408222307,Found,1983-11-03,51.27363594670342,133.87531240605392
Meteorite_3041,4041,Relict,H5,236.4557549467266,Found,1991-09-10,-87.88459327236278,93.98536951619013
Meteorite_3042,4042,Valid,EH4,898.9138108498448,Found,2011-12-01,33.802787054620524,-49.20078822518241
Meteorite_3043,4043,Valid,OC,1410.2506947931838,Found,1977-07-15,-32.56827206046211,115.81913224320061
Meteorite_3044,4044,Valid,L6,1035.1829337348133,Found,1950-04-11,-49.64001481990476,167.78761959132476
Meteorite_3045,4045,Valid,L6,267.1592454871952,Fell,1963-08-19,54.22344594456101,-98.28497475301103
Meteorite_3046,4046,Valid,H5,1315.3064733112083,Fell,1976-01-09,-73.94018198612663,-153.3255863564054
Meteorite_3047,4047,Valid,LL5,296.92170138674203,Found,1980-02-01,-48.877191882154584,-26.41689650091746
Meteorite_3048,4048,Valid,L5,,Found,1989-10-14,-53.327818602039926,137.30295742471833
Meteorite_3049,4049,Valid,H5,1173.3401951280418,Found,1967-11-22,-14.431419889253661,-125.8950582434899
Meteorite_3050,4050,Valid,L6,1850.1552706872385,Found,2007-09-27,-31.979378779693022,138.8873476375236
Meteorite_3051,4051,Valid,H6,656.891334624511,Found,1996-02-02,,
Meteorite_3052,4052,Valid,L6,757.9882394861257,Found,1981-11-05,35.88657850826577,-160.5591968820637
Meteorite_3053,4053,Valid,H6,360.607768036339,Found,1982-01-06,-31.415239600912983,-1.7077054120257742
Meteorite_3054,4054,Valid,L5,682.4407299147002,Fell,1958-09-03,-11.343460293756863,-61.60122190322991
Meteorite_3055,4055,Relict,H6,141.54397697031064,Found,1964-09-24,-52.576526847640864,-38.275252224728064
Meteorite_3056,4056,Valid,H5,3119.728237407717,Found,1987-11-06,30.750282089328707,-17.411489155328923
Meteorite_3057,4057,Valid,H6,1611.2428085625877,Fell,2017-08-13,-18.679906776136406,86.29342432242834
Meteorite_3058,4058,Valid,LL5,1102.5391712556377,Found,1981-11-03,-66.09130120040125,32.86789314162348
Meteorite_3059,4059,Relict,H5,772.6111943586261,Found,1960-07-23,-67.09221145592798,166.0323917580409
Meteorite_3060,4060,Valid,L5,1571.0306850127704,Found,1952-12-11,-31.982277884188406,-60.204744273767744
Meteorite_3061,4061,Valid,H5,682.7162515211119,Found,1993-02-19,44.518505154515225,14.941469693787383
Meteorite_3062,4062,Valid,LL5,356.63767056843955,Fell,2006-12-10,-85.40921949632992,112.79827113613095
Meteorite_3063,4063,Valid,L5,,Fell,1979-11-19,-43.600555227081216,-45.70976988227514
Meteorite_3064,4064,Valid,L6,1042.947491323257,Found,1951-12-03,-60.752491400023686,-12.492287780072559
Meteorite_3065,4065,Valid,LL5,2651.089861419935,Found,1959-03-03,82.16600783501067,66.59083896668164
Meteorite_3066,4066,Valid,L5,166.7851386102679,Found,1972-05-30,36.95068871478475,129.8679186975503
Meteorite_3067,4067,Relict,OC,198.4729451254978,Found,1968-09-19,-48.01811685858969,-30.354670647421642
Meteorite_3068,4068,Valid,H6,568.4653888654623,Found,1986-06-05,-52.65709462148497,11.502169972826437
Meteorite_3069,4069,Valid,H5,1644.5437126486004,Fell,2017-05-05,64.4454981697098,171.04402270470206
Meteorite_3070,4070,Valid,L5,,Found,1979-02-16,-55.75919464504564,-164.71110169907857
Meteorite_3071,4071,Valid,H5,292.91296262754236,Found,2010-10-31,89.47065603550084,-18.637662002563957
Meteorite_3072,4072,Valid,H6,,Found,1956-02-28,-39.18543839794806,48.95346640651218
Meteorite_3073,4073,Valid,L5,767.040859713075,Fell,1979-04-24,-74.8201113234837,-176.96611527763494
Meteorite_3074,4074,Valid,L6,62.10986146204605,Found,2003-09-06,34.369540923034464,34.84314056390923
Meteorite_3075,4075,Valid,OC,85.00246236610755,Fell,2008-07-10,19.73570266515128,-159.76801632131676
Meteorite_3076,4076,Valid,OC,1030.0558569244743,Found,1975-09-01,89.96798976506221,128.72102279334598
Meteorite_3077,4077,Valid,LL5,,Found,1972-03-24,54.37543398695553,110.55099438308372
Meteorite_3078,4078,Valid,L5,3539.6732611963293,Fell,1956-12-26,-12.809424036016964,-168.38815075250534
Meteorite_3079,4079,Valid,H6,1134.8554406375506,Found,2017-06-19,31.790060669355043,-162.43055115934462
Meteorite_3080,4080,Valid,L5,10.124744675538324,Found,2017-01-15,57.21290164860338,91.30101536217688
Meteorite_3081,4081,Valid,H5,655.887581057558,Found,1984-05-12,2.4707745797931153,-46.963838671808276
Meteorite_3082,4082,Valid,EH4,535.2001759618767,Found,2018-07-30,-40.88313886766192,27.009283657796942
Meteorite_3083,4083,Valid,L5,112.84832389204449,Found,1956-01-24,-52.18098438845347,-82.68182288446178
Meteorite_3084,4084,Valid,OC,2566.665695866459,Found,1973-05-14,-36.84934140954941,-117.7312046025241
Meteorite_3085,4085,Valid,OC,1634.8136661060485,Fell,1996-10-27,62.65238070056492,-73.41223768287786
Meteorite_3086,4086,Valid,OC,261.4763397353592,Found,1956-09-26,-21.522172952027645,-91.18306791936429
Meteorite_3087,4087,Valid,L6,295.68838271328997,Fell,1982-08-29,-38.40045145806286,-18.609322233839634
Meteorite_3088,4088,Valid,L5,32.5418420028755,Found,1958-11-30,,
Meteorite_3089,4089,Valid,LL5,351.996549823667,Found,2010-09-17,,
Meteorite_3090,4090,Valid,L5,878.5663514024683,Fell,1964-08-09,16.912488767461582,39.304190858298654
Meteorite_3091,4091,Relict,EH4,546.1823516051758,Fell,1983-08-17,67.2537245735289,-10.771705275089658
Meteorite_3092,4092,Valid,OC,3482.0429824577573,Found,1968-09-13,-16.184925169990663,-63.095889526986156
Meteorite_3093,4093,Valid,H5,,Found,1971-03-26,-41.522730955328804,-128.33682287022435
Meteorite_3094,4094,Valid,OC,895.0924096482591,Found,1969-01-01,,
Meteorite_3095,4095,Valid,L5,,Found,1979-05-11,39.145890184574284,59.47150183699145
Meteorite_3096,4096,Relict,L6,655.3523150015425,Found,1959-12-12,2.989001346335897,84.15987225257533
Meteorite_3097,4097,Valid,H6,2.967118104901186,Found,2020-03-05,-88.62498096736084,-11.094644193043138
Meteorite_3098,4098,Valid,L5,,Found,1993-11-20,-75.90157990055714,52.19901884989645
Meteorite_3099,4099,Valid,L5,391.2205093526118,Found,1950-01-15,39.83911615614625,-104.20521052166919
Meteorite_3100,4100,Valid,LL5,3381.2328426938616,Fell,1981-09-16,-18.008759722410247,129.62387546062428
Meteorite_3101,4101,Valid,L6,2427.845434843638,Found,1988-10-05,51.25964962864231,131.73712224351289
Meteorite_3102,4102,Valid,EH4,2979.2784847678677,Found,1981-07-03,26.908184539063612,-64.68194618189088
Meteorite_3103,4103,Valid,H6,1747.3127677761076,Fell,1972-06-22,,
Meteorite_3104,4104,Valid,OC,433.3211101431994,Fell,1977-04-20,72.24753030811402,38.398330229478915
Meteorite_3105,4105,Valid,H5,2363.1467015679877,Found,2000-03-12,-86.16202677347172,-9.925186037529613
Meteorite_3106,4106,Valid,L5,4000.0079072510903,Found,1972-08-25,-62.093814948395696,148.0111752808034
Meteorite_3107,4107,Valid,EH4,430.8926333034026,Fell,2013-06-22,22.38767198855564,86.29810084554555
Meteorite_3108,4108,Valid,H6,301.85668054234736,Fell,2012-11-14,-78.15095162098282,62.10377733914376
Meteorite_3109,4109,Valid,H5,791.6783864243835,Fell,1958-06-07,26.094687310924442,7.233559752854603
Meteorite_3110,4110,Valid,EH4,207.21138572687457,Found,1972-04-02,87.14179386454819,-149.45496122205276
Meteorite_3111,4111,Valid,L6,33.16825653992429,Found,1975-03-21,68.18545781901608,-141.18430405676523
Meteorite_3112,4112,Valid,L6,2915.6496488162834,Found,1991-02-09,16.365046324577136,-72.35680959215307
Meteorite_3113,4113,Valid,H6,2600.191346852007,Fell,1992-11-02,70.91580137507319,-103.85198338719117
Meteorite_3114,4114,Valid,OC,177.51773814354894,Found,2019-06-03,-69.07173277207227,162.91114988687792
Meteorite_3115,4115,Valid,H5,523.8099682522746,Fell,1999-11-08,-8.155050313398462,-32.46749328537646
Meteorite_3116,4116,Valid,L6,1778.0714585832472,Found,2012-03-09,-12.83829915382637,135.57795791715068
Meteorite_3117,4117,Valid,H6,1081.7560530795176,Found,1960-07-31,-29.43943434126161,114.50868611984333
Meteorite_3118,4118,Valid,L6,502.1756581049692,Found,1979-03-11,-89.96374833582412,112.52529818535419
Meteorite_3119,4119,Valid,L6,1363.2460154311261,Found,2001-09-27,70.3852233500254,-102.34529094713345
Meteorite_3120,4120,Valid,EH4,2273.486476332236,Fell,1978-04-06,49.9871898275031,-18.964147319706456
Meteorite_3121,4121,Valid,EH4,2605.8320796968123,Found,1968-05-16,,
Meteorite_3122,4122,Valid,L6,476.1820555495464,Found,1973-04-26,-66.78596810670587,169.34796138201114
Meteorite_3123,4123,Valid,LL5,190.6287825322333,Found,2004-05-31,-21.923075935529255,135.62794846644124
Meteorite_3124,4124,Valid,EH4,2439.996668876507,Found,1989-05-22,76.37885952620962,-90.02748204968651
Meteorite_3125,4125,Valid,H5,97.12281207717564,Found,1986-07-09,21.047328912518395,-67.13267010834184
Meteorite_3126,4126,Valid,H6,,Found,2019-02-20,18.613896574684503,10.407325528016827
Meteorite_3127,4127,Valid,H6,151.40133009291074,Found,2011-08-18,74.36278345626624,-79.70191735270224
Meteorite_3128,4128,Relict,OC,493.29167036362315,Found,1991-12-08,10.77007048193478,116.83078797128803
Meteorite_3129,4129,Valid,H5,530.2730832682655,Found,2016-12-23,17.57218474025626,114.92326004573204
Meteorite_3130,4130,Valid,H5,172.87580681882417,Fell,1977-12-08,-27.771174994280884,80.76255761853554
Meteorite_3131,4131,Valid,H5,2559.8211712005937,Found,1963-05-21,-23.14063273817311,68.15167371217552
Meteorite_3132,4132,Valid,OC,2.671733913916609,Found,1981-01-03,33.40923523454747,17.02854269817891
Meteorite_3133,4133,Valid,H5,2242.511618011181,Found,2002-04-06,-32.32166100636383,-55.03958744100578
Meteorite_3134,4134,Valid,L5,2152.694819900374,Found,1975-09-13,10.63942570581301,121.29784299836729
Meteorite_3135,4135,Valid,OC,381.20720515814594,Fell,1992-11-01,-39.74459559181567,129.17958165063806
Meteorite_3136,4136,Valid,H6,1218.3566573237465,Found,1967-02-21,-60.09745716819984,-162.17659120889974
Meteorite_3137,4137,Valid,L5,291.4343183943981,Found,1980-11-06,-8.207557391033731,-36.497010987331464
Meteorite_3138,4138,Valid,OC,1422.0192109066484,Found,1992-03-20,-50.8597177654607,-170.41407103791917
